NFE, Elapsed Time, Approximation Set, Population, Population Size
2040, 1.9897665400000002, [[12.1625][0.0]], "[[12.1625][0.0], [13.756944444444446][0.0], [15.680555555555555][0.0], [15.81166666666667][0.0], [18.92][0.0], [9.241111111111111][1.0], [11.541666666666666][1.0], [11.993055555555555][1.0], [11.993055555555555][1.0], [12.108333333333333][1.0], [12.108333333333333][1.0], [12.108333333333333][1.0], [12.108333333333333][1.0], [12.108333333333333][1.0], [12.108333333333333][1.0], [12.622222222222224][1.0], [12.622222222222224][1.0], [12.627777777777776][1.0], [12.829166666666667][1.0], [12.829166666666667][1.0], [12.829166666666667][1.0], [12.829166666666667][1.0], [12.829166666666667][1.0], [12.829166666666667][1.0], [12.829166666666667][1.0], [12.86111111111111][1.0], [12.86111111111111][1.0], [12.86111111111111][1.0], [12.874999999999996][1.0], [12.909722222222221][1.0], [12.980555555555554][1.0], [12.980555555555554][1.0], [12.980555555555554][1.0], [12.980555555555554][1.0], [12.980555555555554][1.0], [12.980555555555554][1.0], [12.980555555555554][1.0], [12.980555555555554][1.0], [12.980555555555554][1.0], [12.980555555555554][1.0]]", 40
2080, 2.022386353, [[12.06][0.0]], "[[12.06][0.0], [12.1625][0.0], [12.1625][0.0], [13.381944444444443][0.0], [13.756944444444446][0.0], [13.756944444444446][0.0], [14.902777777777779][0.0], [15.680555555555555][0.0], [15.81166666666667][0.0], [18.92][0.0], [20.245000000000005][0.0], [9.241111111111111][1.0], [10.524444444444445][1.0], [11.541666666666666][1.0], [11.972222222222221][1.0], [11.993055555555555][1.0], [11.993055555555555][1.0], [11.993055555555555][1.0], [12.108333333333333][1.0], [12.108333333333333][1.0], [12.108333333333333][1.0], [12.108333333333333][1.0], [12.108333333333333][1.0], [12.108333333333333][1.0], [12.14722222222222][1.0], [12.329166666666666][1.0], [12.622222222222224][1.0], [12.622222222222224][1.0], [12.627777777777776][1.0], [12.641666666666666][1.0], [12.79861111111111][1.0], [12.829166666666667][1.0], [12.829166666666667][1.0], [12.829166666666667][1.0], [12.829166666666667][1.0], [12.829166666666667][1.0], [12.829166666666667][1.0], [12.829166666666667][1.0], [12.86111111111111][1.0], [12.86111111111111][1.0]]", 40
2120, 2.06933138, [[10.772499999999997][0.0]], "[[10.772499999999997][0.0], [12.06][0.0], [12.152777777777779][0.0], [12.1625][0.0], [12.1625][0.0], [13.381944444444443][0.0], [13.756944444444446][0.0], [13.756944444444446][0.0], [14.04861111111111][0.0], [14.902777777777779][0.0], [15.680555555555555][0.0], [15.81166666666667][0.0], [17.729166666666664][0.0], [18.92][0.0], [18.92][0.0], [19.23472222222222][0.0], [20.245000000000005][0.0], [9.241111111111111][1.0], [10.524444444444445][1.0], [11.541666666666666][1.0], [11.972222222222221][1.0], [11.993055555555555][1.0], [11.993055555555555][1.0], [11.993055555555555][1.0], [12.108333333333333][1.0], [12.108333333333333][1.0], [12.108333333333333][1.0], [12.108333333333333][1.0], [12.108333333333333][1.0], [12.108333333333333][1.0], [12.108333333333333][1.0], [12.14722222222222][1.0], [12.329166666666666][1.0], [12.329166666666666][1.0], [12.622222222222224][1.0], [12.622222222222224][1.0], [12.627777777777776][1.0], [12.641666666666666][1.0], [12.759722222222223][1.0], [12.79861111111111][1.0]]", 40
2160, 2.115743701, [[10.772499999999997][0.0]], "[[10.772499999999997][0.0], [10.772499999999997][0.0], [12.06][0.0], [12.06][0.0], [12.152777777777779][0.0], [12.152777777777779][0.0], [12.1625][0.0], [12.1625][0.0], [13.381944444444443][0.0], [13.756944444444446][0.0], [13.756944444444446][0.0], [14.04861111111111][0.0], [14.423611111111107][0.0], [14.583333333333329][0.0], [14.902777777777779][0.0], [15.003333333333334][0.0], [15.680555555555555][0.0], [15.81166666666667][0.0], [15.881944444444443][0.0], [17.729166666666664][0.0], [17.729166666666664][0.0], [18.354166666666668][0.0], [18.92][0.0], [18.92][0.0], [19.23472222222222][0.0], [20.245000000000005][0.0], [20.513888888888893][0.0], [20.803333333333335][0.0], [9.241111111111111][1.0], [10.524444444444445][1.0], [11.541666666666666][1.0], [11.541666666666666][1.0], [11.972222222222221][1.0], [11.993055555555555][1.0], [11.993055555555555][1.0], [11.993055555555555][1.0], [11.993055555555555][1.0], [12.108333333333333][1.0], [12.108333333333333][1.0], [12.108333333333333][1.0]]", 40
2200, 2.161116801, [[10.522499999999999][0.0]], "[[10.522499999999999][0.0], [10.772499999999997][0.0], [10.772499999999997][0.0], [11.111111111111114][0.0], [11.98611111111111][0.0], [12.06][0.0], [12.06][0.0], [12.152777777777779][0.0], [12.152777777777779][0.0], [12.1625][0.0], [12.1625][0.0], [12.826666666666668][0.0], [13.152777777777777][0.0], [13.291666666666668][0.0], [13.381944444444443][0.0], [13.70972222222222][0.0], [13.756944444444446][0.0], [13.756944444444446][0.0], [13.756944444444446][0.0], [14.04861111111111][0.0], [14.04861111111111][0.0], [14.185][0.0], [14.22222222222222][0.0], [14.423611111111107][0.0], [14.583333333333329][0.0], [14.902777777777779][0.0], [15.003333333333334][0.0], [15.194444444444443][0.0], [15.277777777777777][0.0], [15.680555555555555][0.0], [15.680555555555555][0.0], [15.81166666666667][0.0], [15.881944444444443][0.0], [15.881944444444443][0.0], [16.027777777777775][0.0], [16.222222222222225][0.0], [16.854166666666664][0.0], [17.729166666666664][0.0], [17.729166666666664][0.0], [18.354166666666668][0.0]]", 40
2240, 2.196386022, [[10.2075][0.0]], "[[10.2075][0.0], [10.522499999999999][0.0], [10.522499999999999][0.0], [10.772499999999997][0.0], [10.772499999999997][0.0], [11.111111111111114][0.0], [11.111111111111114][0.0], [11.593333333333334][0.0], [11.66][0.0], [11.98611111111111][0.0], [12.06][0.0], [12.06][0.0], [12.06][0.0], [12.152777777777779][0.0], [12.152777777777779][0.0], [12.1625][0.0], [12.1625][0.0], [12.237499999999999][0.0], [12.826666666666668][0.0], [13.015277777777778][0.0], [13.152777777777777][0.0], [13.291666666666668][0.0], [13.381944444444443][0.0], [13.575][0.0], [13.70972222222222][0.0], [13.709722222222222][0.0], [13.756944444444446][0.0], [13.756944444444446][0.0], [13.756944444444446][0.0], [13.756944444444446][0.0], [14.04861111111111][0.0], [14.04861111111111][0.0], [14.185][0.0], [14.22222222222222][0.0], [14.423611111111107][0.0], [14.479166666666666][0.0], [14.583333333333329][0.0], [14.88888888888889][0.0], [14.902777777777779][0.0], [14.930555555555555][0.0]]", 40
2280, 2.230382156, [[10.2075][0.0]], "[[10.2075][0.0], [10.2075][0.0], [10.216388888888888][0.0], [10.415833333333333][0.0], [10.522499999999999][0.0], [10.522499999999999][0.0], [10.522499999999999][0.0], [10.772499999999997][0.0], [10.772499999999997][0.0], [10.955833333333333][0.0], [10.965277777777779][0.0], [11.111111111111114][0.0], [11.111111111111114][0.0], [11.166666666666668][0.0], [11.534722222222223][0.0], [11.593333333333334][0.0], [11.66][0.0], [11.66][0.0], [11.98611111111111][0.0], [12.06][0.0], [12.06][0.0], [12.06][0.0], [12.06][0.0], [12.133333333333333][0.0], [12.152777777777779][0.0], [12.152777777777779][0.0], [12.152777777777779][0.0], [12.1625][0.0], [12.1625][0.0], [12.237499999999999][0.0], [12.277777777777779][0.0], [12.826666666666668][0.0], [13.015277777777778][0.0], [13.152777777777777][0.0], [13.21111111111111][0.0], [13.291666666666668][0.0], [13.297222222222222][0.0], [13.349999999999998][0.0], [13.381944444444443][0.0], [13.575][0.0]]", 40
2320, 2.2635975530000003, [[10.2075][0.0]], "[[10.2075][0.0], [10.2075][0.0], [10.216388888888888][0.0], [10.372499999999999][0.0], [10.415833333333333][0.0], [10.4475][0.0], [10.522499999999999][0.0], [10.522499999999999][0.0], [10.522499999999999][0.0], [10.685277777777777][0.0], [10.772499999999997][0.0], [10.772499999999997][0.0], [10.772499999999997][0.0], [10.94138888888889][0.0], [10.955833333333333][0.0], [10.955833333333333][0.0], [10.965277777777779][0.0], [11.111111111111114][0.0], [11.111111111111114][0.0], [11.166666666666668][0.0], [11.364166666666664][0.0], [11.406666666666668][0.0], [11.534722222222223][0.0], [11.593333333333334][0.0], [11.66][0.0], [11.66][0.0], [11.66][0.0], [11.98611111111111][0.0], [12.06][0.0], [12.06][0.0], [12.06][0.0], [12.06][0.0], [12.133333333333333][0.0], [12.152777777777779][0.0], [12.152777777777779][0.0], [12.152777777777779][0.0], [12.152777777777779][0.0], [12.1625][0.0], [12.1625][0.0], [12.1625][0.0]]", 40
2360, 2.3116134230000003, [[8.955833333333334][0.0]], "[[8.955833333333334][0.0], [10.2075][0.0], [10.2075][0.0], [10.216388888888888][0.0], [10.2875][0.0], [10.372499999999999][0.0], [10.415833333333333][0.0], [10.4475][0.0], [10.4475][0.0], [10.522499999999999][0.0], [10.522499999999999][0.0], [10.522499999999999][0.0], [10.685277777777777][0.0], [10.685277777777777][0.0], [10.772499999999997][0.0], [10.772499999999997][0.0], [10.772499999999997][0.0], [10.772499999999997][0.0], [10.772499999999997][0.0], [10.94138888888889][0.0], [10.94138888888889][0.0], [10.955833333333333][0.0], [10.955833333333333][0.0], [10.965277777777779][0.0], [11.111111111111114][0.0], [11.111111111111114][0.0], [11.166666666666668][0.0], [11.364166666666664][0.0], [11.406666666666668][0.0], [11.534722222222223][0.0], [11.593333333333334][0.0], [11.66][0.0], [11.66][0.0], [11.66][0.0], [11.916666666666666][0.0], [11.94138888888889][0.0], [11.98611111111111][0.0], [12.055833333333334][0.0], [12.06][0.0], [12.06][0.0]]", 40
2400, 2.34890721, [[8.955833333333334][0.0]], "[[8.955833333333334][0.0], [10.191666666666666][0.0], [10.2075][0.0], [10.2075][0.0], [10.2075][0.0], [10.216388888888888][0.0], [10.2875][0.0], [10.372499999999999][0.0], [10.372499999999999][0.0], [10.372499999999999][0.0], [10.3725][0.0], [10.415833333333333][0.0], [10.430833333333334][0.0], [10.4475][0.0], [10.4475][0.0], [10.514166666666666][0.0], [10.522499999999999][0.0], [10.522499999999999][0.0], [10.522499999999999][0.0], [10.685277777777777][0.0], [10.685277777777777][0.0], [10.772499999999997][0.0], [10.772499999999997][0.0], [10.772499999999997][0.0], [10.772499999999997][0.0], [10.772499999999997][0.0], [10.86][0.0], [10.94138888888889][0.0], [10.94138888888889][0.0], [10.955833333333333][0.0], [10.955833333333333][0.0], [10.965277777777779][0.0], [11.111111111111114][0.0], [11.111111111111114][0.0], [11.148888888888887][0.0], [11.166666666666668][0.0], [11.315833333333334][0.0], [11.364166666666664][0.0], [11.406666666666668][0.0], [11.505833333333332][0.0]]", 40
2440, 2.390552445, [[8.476666666666667][0.0]], "[[8.476666666666667][0.0], [8.955833333333334][0.0], [9.079166666666667][0.0], [9.449166666666667][0.0], [9.4825][0.0], [9.789166666666667][0.0], [10.080833333333333][0.0], [10.122499999999999][0.0], [10.14472222222222][0.0], [10.191666666666666][0.0], [10.2075][0.0], [10.2075][0.0], [10.2075][0.0], [10.216388888888888][0.0], [10.241666666666665][0.0], [10.266666666666667][0.0], [10.2875][0.0], [10.314166666666667][0.0], [10.372499999999999][0.0], [10.372499999999999][0.0], [10.372499999999999][0.0], [10.372499999999999][0.0], [10.372499999999999][0.0], [10.3725][0.0], [10.377777777777778][0.0], [10.415833333333333][0.0], [10.430833333333334][0.0], [10.4475][0.0], [10.4475][0.0], [10.514166666666666][0.0], [10.522499999999999][0.0], [10.522499999999999][0.0], [10.522499999999999][0.0], [10.589166666666667][0.0], [10.685277777777777][0.0], [10.685277777777777][0.0], [10.772499999999997][0.0], [10.772499999999997][0.0], [10.772499999999997][0.0], [10.772499999999997][0.0]]", 40
2480, 2.447317641, [[8.470833333333333][0.0]], "[[8.470833333333333][0.0], [8.476666666666667][0.0], [8.955833333333334][0.0], [9.02972222222222][0.0], [9.079166666666667][0.0], [9.079166666666667][0.0], [9.449166666666667][0.0], [9.4825][0.0], [9.4825][0.0], [9.756666666666668][0.0], [9.789166666666667][0.0], [9.789166666666667][0.0], [9.833333333333336][0.0], [10.080833333333333][0.0], [10.080833333333333][0.0], [10.091666666666665][0.0], [10.122499999999999][0.0], [10.14472222222222][0.0], [10.191666666666666][0.0], [10.2][0.0], [10.2075][0.0], [10.2075][0.0], [10.2075][0.0], [10.2075][0.0], [10.216388888888888][0.0], [10.241666666666665][0.0], [10.266666666666667][0.0], [10.2875][0.0], [10.314166666666667][0.0], [10.372499999999999][0.0], [10.372499999999999][0.0], [10.372499999999999][0.0], [10.372499999999999][0.0], [10.372499999999999][0.0], [10.3725][0.0], [10.377777777777778][0.0], [10.415833333333333][0.0], [10.430833333333334][0.0], [10.4475][0.0], [10.4475][0.0]]", 40
2520, 2.4994258040000004, [[6.933333333333334][0.0]], "[[6.933333333333334][0.0], [8.470833333333333][0.0], [8.476666666666667][0.0], [8.851388888888888][0.0], [8.955833333333334][0.0], [9.02972222222222][0.0], [9.079166666666667][0.0], [9.079166666666667][0.0], [9.329166666666667][0.0], [9.449166666666667][0.0], [9.470833333333333][0.0], [9.4825][0.0], [9.4825][0.0], [9.756666666666668][0.0], [9.756666666666668][0.0], [9.789166666666667][0.0], [9.789166666666667][0.0], [9.789166666666667][0.0], [9.789166666666667][0.0], [9.833333333333336][0.0], [9.833333333333336][0.0], [9.957500000000001][0.0], [10.080833333333333][0.0], [10.080833333333333][0.0], [10.091666666666665][0.0], [10.122499999999999][0.0], [10.14472222222222][0.0], [10.14472222222222][0.0], [10.164166666666665][0.0], [10.191666666666666][0.0], [10.2][0.0], [10.2075][0.0], [10.2075][0.0], [10.2075][0.0], [10.2075][0.0], [10.208055555555555][0.0], [10.216388888888888][0.0], [10.241666666666665][0.0], [10.266666666666667][0.0], [10.2875][0.0]]", 40
2560, 2.5477237180000003, [[6.933333333333334][0.0]], "[[6.933333333333334][0.0], [8.470833333333333][0.0], [8.476666666666667][0.0], [8.851388888888888][0.0], [8.851388888888888][0.0], [8.851388888888888][0.0], [8.955833333333334][0.0], [8.955833333333334][0.0], [9.02972222222222][0.0], [9.052777777777777][0.0], [9.079166666666667][0.0], [9.079166666666667][0.0], [9.314166666666667][0.0], [9.329166666666667][0.0], [9.449166666666667][0.0], [9.470833333333333][0.0], [9.470833333333333][0.0], [9.4825][0.0], [9.4825][0.0], [9.572222222222221][0.0], [9.756666666666668][0.0], [9.756666666666668][0.0], [9.789166666666667][0.0], [9.789166666666667][0.0], [9.789166666666667][0.0], [9.789166666666667][0.0], [9.789166666666667][0.0], [9.789166666666667][0.0], [9.833333333333336][0.0], [9.833333333333336][0.0], [9.890833333333333][0.0], [9.957500000000001][0.0], [10.054166666666667][0.0], [10.080833333333333][0.0], [10.080833333333333][0.0], [10.091666666666665][0.0], [10.122499999999999][0.0], [10.14472222222222][0.0], [10.14472222222222][0.0], [10.152222222222221][0.0]]", 40
2600, 2.602359566, [[6.933333333333334][0.0]], "[[6.933333333333334][0.0], [7.012499999999999][0.0], [8.287500000000001][0.0], [8.470833333333333][0.0], [8.476666666666667][0.0], [8.56111111111111][0.0], [8.851388888888888][0.0], [8.851388888888888][0.0], [8.851388888888888][0.0], [8.955833333333334][0.0], [8.955833333333334][0.0], [8.955833333333334][0.0], [8.955833333333334][0.0], [9.02972222222222][0.0], [9.052777777777777][0.0], [9.079166666666667][0.0], [9.079166666666667][0.0], [9.286111111111113][0.0], [9.314166666666667][0.0], [9.329166666666667][0.0], [9.397499999999999][0.0], [9.449166666666667][0.0], [9.449166666666667][0.0], [9.470833333333333][0.0], [9.470833333333333][0.0], [9.470833333333333][0.0], [9.4825][0.0], [9.4825][0.0], [9.4825][0.0], [9.4825][0.0], [9.572222222222221][0.0], [9.662499999999998][0.0], [9.756666666666668][0.0], [9.756666666666668][0.0], [9.789166666666667][0.0], [9.789166666666667][0.0], [9.789166666666667][0.0], [9.789166666666667][0.0], [9.789166666666667][0.0], [9.789166666666667][0.0]]", 40
2640, 2.654263657, [[6.688888888888888][0.0]], "[[6.688888888888888][0.0], [6.933333333333334][0.0], [7.012499999999999][0.0], [7.012499999999999][0.0], [7.8225][0.0], [8.287500000000001][0.0], [8.287500000000001][0.0], [8.455833333333334][0.0], [8.470833333333333][0.0], [8.470833333333333][0.0], [8.476666666666667][0.0], [8.56111111111111][0.0], [8.581944444444444][0.0], [8.7875][0.0], [8.851388888888888][0.0], [8.851388888888888][0.0], [8.851388888888888][0.0], [8.851388888888888][0.0], [8.851388888888888][0.0], [8.955833333333334][0.0], [8.955833333333334][0.0], [8.955833333333334][0.0], [8.955833333333334][0.0], [8.955833333333334][0.0], [8.955833333333334][0.0], [8.955833333333334][0.0], [9.02972222222222][0.0], [9.052777777777777][0.0], [9.079166666666667][0.0], [9.079166666666667][0.0], [9.079166666666667][0.0], [9.247499999999999][0.0], [9.286111111111113][0.0], [9.314166666666667][0.0], [9.329166666666667][0.0], [9.397499999999999][0.0], [9.397499999999999][0.0], [9.405555555555555][0.0], [9.449166666666667][0.0], [9.449166666666667][0.0]]", 40
2680, 2.707327771, [[6.538888888888889][0.0]], "[[6.538888888888889][0.0], [6.688888888888888][0.0], [6.699999999999998][0.0], [6.933333333333334][0.0], [7.012499999999999][0.0], [7.012499999999999][0.0], [7.012499999999999][0.0], [7.012499999999999][0.0], [7.8225][0.0], [7.8225][0.0], [8.211666666666666][0.0], [8.287500000000001][0.0], [8.287500000000001][0.0], [8.287500000000001][0.0], [8.455833333333334][0.0], [8.455833333333334][0.0], [8.470833333333333][0.0], [8.470833333333333][0.0], [8.476666666666667][0.0], [8.555555555555557][0.0], [8.56111111111111][0.0], [8.581944444444444][0.0], [8.593055555555555][0.0], [8.638888888888886][0.0], [8.7875][0.0], [8.851388888888888][0.0], [8.851388888888888][0.0], [8.851388888888888][0.0], [8.851388888888888][0.0], [8.851388888888888][0.0], [8.890277777777778][0.0], [8.900277777777777][0.0], [8.955833333333334][0.0], [8.955833333333334][0.0], [8.955833333333334][0.0], [8.955833333333334][0.0], [8.955833333333334][0.0], [8.955833333333334][0.0], [8.955833333333334][0.0], [8.955833333333334][0.0]]", 40
2720, 2.760386652, [[5.970833333333333][0.0]], "[[5.970833333333333][0.0], [6.538888888888889][0.0], [6.538888888888889][0.0], [6.688888888888888][0.0], [6.699999999999998][0.0], [6.933333333333334][0.0], [7.012499999999999][0.0], [7.012499999999999][0.0], [7.012499999999999][0.0], [7.012499999999999][0.0], [7.8225][0.0], [7.8225][0.0], [8.211666666666666][0.0], [8.287500000000001][0.0], [8.287500000000001][0.0], [8.287500000000001][0.0], [8.455833333333334][0.0], [8.455833333333334][0.0], [8.470833333333333][0.0], [8.470833333333333][0.0], [8.476666666666667][0.0], [8.555555555555557][0.0], [8.56111111111111][0.0], [8.56111111111111][0.0], [8.581944444444444][0.0], [8.591666666666669][0.0], [8.593055555555555][0.0], [8.593055555555555][0.0], [8.638888888888886][0.0], [8.736388888888888][0.0], [8.7875][0.0], [8.851388888888888][0.0], [8.851388888888888][0.0], [8.851388888888888][0.0], [8.851388888888888][0.0], [8.851388888888888][0.0], [8.851388888888888][0.0], [8.866666666666667][0.0], [8.890277777777778][0.0], [8.900277777777777][0.0]]", 40
2760, 2.8170755130000003, [[5.970833333333333][0.0]], "[[5.970833333333333][0.0], [6.254166666666666][0.0], [6.538888888888889][0.0], [6.538888888888889][0.0], [6.538888888888889][0.0], [6.658333333333333][0.0], [6.688888888888888][0.0], [6.699999999999998][0.0], [6.873611111111111][0.0], [6.933333333333334][0.0], [6.933333333333334][0.0], [7.012499999999999][0.0], [7.012499999999999][0.0], [7.012499999999999][0.0], [7.012499999999999][0.0], [7.410833333333333][0.0], [7.8225][0.0], [7.8225][0.0], [7.8875][0.0], [8.158333333333331][0.0], [8.209722222222222][0.0], [8.211666666666666][0.0], [8.241666666666667][0.0], [8.287500000000001][0.0], [8.287500000000001][0.0], [8.287500000000001][0.0], [8.318055555555553][0.0], [8.455833333333334][0.0], [8.455833333333334][0.0], [8.455833333333334][0.0], [8.470833333333333][0.0], [8.470833333333333][0.0], [8.476666666666667][0.0], [8.555555555555557][0.0], [8.56111111111111][0.0], [8.56111111111111][0.0], [8.581944444444444][0.0], [8.591666666666669][0.0], [8.593055555555555][0.0], [8.593055555555555][0.0]]", 40
2800, 2.8634939420000003, [[5.970833333333333][0.0]], "[[5.970833333333333][0.0], [6.241666666666667][0.0], [6.254166666666666][0.0], [6.538888888888889][0.0], [6.538888888888889][0.0], [6.538888888888889][0.0], [6.658333333333333][0.0], [6.658333333333333][0.0], [6.688888888888888][0.0], [6.699999999999998][0.0], [6.873611111111111][0.0], [6.873611111111111][0.0], [6.933333333333334][0.0], [6.933333333333334][0.0], [7.012499999999999][0.0], [7.012499999999999][0.0], [7.012499999999999][0.0], [7.012499999999999][0.0], [7.033333333333333][0.0], [7.410833333333333][0.0], [7.7638888888888875][0.0], [7.8225][0.0], [7.8225][0.0], [7.8875][0.0], [7.95][0.0], [8.131944444444443][0.0], [8.158333333333331][0.0], [8.209722222222222][0.0], [8.211666666666666][0.0], [8.241666666666667][0.0], [8.287500000000001][0.0], [8.287500000000001][0.0], [8.287500000000001][0.0], [8.287500000000001][0.0], [8.287500000000001][0.0], [8.318055555555553][0.0], [8.318055555555553][0.0], [8.340277777777779][0.0], [8.455833333333334][0.0], [8.455833333333334][0.0]]", 40
2840, 2.9088746270000003, [[5.970833333333333][0.0]], "[[5.970833333333333][0.0], [5.970833333333333][0.0], [6.241666666666667][0.0], [6.254166666666666][0.0], [6.254166666666666][0.0], [6.538888888888889][0.0], [6.538888888888889][0.0], [6.538888888888889][0.0], [6.538888888888889][0.0], [6.637499999999999][0.0], [6.658333333333333][0.0], [6.658333333333333][0.0], [6.688888888888888][0.0], [6.699999999999998][0.0], [6.720833333333334][0.0], [6.873611111111111][0.0], [6.873611111111111][0.0], [6.933333333333334][0.0], [6.933333333333334][0.0], [6.933333333333334][0.0], [7.012499999999999][0.0], [7.012499999999999][0.0], [7.012499999999999][0.0], [7.012499999999999][0.0], [7.033333333333333][0.0], [7.333333333333334][0.0], [7.410833333333333][0.0], [7.595833333333334][0.0], [7.602777777777777][0.0], [7.7638888888888875][0.0], [7.7638888888888875][0.0], [7.8225][0.0], [7.8225][0.0], [7.8875][0.0], [7.95][0.0], [7.973611111111111][0.0], [8.131944444444443][0.0], [8.158333333333331][0.0], [8.209722222222222][0.0], [8.211666666666666][0.0]]", 40
2880, 2.965679572, [[5.970833333333333][0.0]], "[[5.970833333333333][0.0], [5.970833333333333][0.0], [5.970833333333333][0.0], [6.241666666666667][0.0], [6.254166666666666][0.0], [6.254166666666666][0.0], [6.254166666666666][0.0], [6.277777777777778][0.0], [6.4][0.0], [6.538888888888889][0.0], [6.538888888888889][0.0], [6.538888888888889][0.0], [6.538888888888889][0.0], [6.637499999999999][0.0], [6.658333333333333][0.0], [6.658333333333333][0.0], [6.677777777777778][0.0], [6.688888888888888][0.0], [6.699999999999998][0.0], [6.720833333333334][0.0], [6.873611111111111][0.0], [6.873611111111111][0.0], [6.933333333333334][0.0], [6.933333333333334][0.0], [6.933333333333334][0.0], [6.933333333333334][0.0], [7.012499999999999][0.0], [7.012499999999999][0.0], [7.012499999999999][0.0], [7.012499999999999][0.0], [7.033333333333333][0.0], [7.333333333333334][0.0], [7.3388888888888895][0.0], [7.410833333333333][0.0], [7.529166666666667][0.0], [7.581944444444445][0.0], [7.595833333333334][0.0], [7.595833333333334][0.0], [7.602777777777777][0.0], [7.7638888888888875][0.0]]", 40
2920, 3.012392878, [[5.8805555555555555][0.0]], "[[5.8805555555555555][0.0], [5.970833333333333][0.0], [5.970833333333333][0.0], [5.970833333333333][0.0], [5.970833333333333][0.0], [6.241666666666667][0.0], [6.254166666666666][0.0], [6.254166666666666][0.0], [6.254166666666666][0.0], [6.277777777777778][0.0], [6.283333333333335][0.0], [6.4][0.0], [6.4][0.0], [6.4208333333333325][0.0], [6.420833333333333][0.0], [6.538888888888889][0.0], [6.538888888888889][0.0], [6.538888888888889][0.0], [6.538888888888889][0.0], [6.637499999999999][0.0], [6.658333333333333][0.0], [6.658333333333333][0.0], [6.677777777777778][0.0], [6.688888888888888][0.0], [6.699999999999998][0.0], [6.720833333333334][0.0], [6.7666666666666675][0.0], [6.866666666666667][0.0], [6.873611111111111][0.0], [6.873611111111111][0.0], [6.873611111111111][0.0], [6.933333333333334][0.0], [6.933333333333334][0.0], [6.933333333333334][0.0], [6.933333333333334][0.0], [7.012499999999999][0.0], [7.012499999999999][0.0], [7.012499999999999][0.0], [7.012499999999999][0.0], [7.012499999999999][0.0]]", 40
2960, 3.0827664460000004, [[5.8805555555555555][0.0]], "[[5.8805555555555555][0.0], [5.970833333333333][0.0], [5.970833333333333][0.0], [5.970833333333333][0.0], [5.970833333333333][0.0], [6.1722222222222225][0.0], [6.241666666666667][0.0], [6.254166666666666][0.0], [6.254166666666666][0.0], [6.254166666666666][0.0], [6.277777777777778][0.0], [6.283333333333335][0.0], [6.4][0.0], [6.4][0.0], [6.4][0.0], [6.4208333333333325][0.0], [6.4208333333333325][0.0], [6.420833333333333][0.0], [6.4624999999999995][0.0], [6.538888888888889][0.0], [6.538888888888889][0.0], [6.538888888888889][0.0], [6.538888888888889][0.0], [6.637499999999999][0.0], [6.658333333333333][0.0], [6.658333333333333][0.0], [6.672222222222222][0.0], [6.677777777777778][0.0], [6.688888888888888][0.0], [6.699999999999998][0.0], [6.720833333333334][0.0], [6.7666666666666675][0.0], [6.8500000000000005][0.0], [6.852182539682539][0.0], [6.866666666666667][0.0], [6.873611111111111][0.0], [6.873611111111111][0.0], [6.873611111111111][0.0], [6.933333333333334][0.0], [6.933333333333334][0.0]]", 40
3000, 3.1331800060000004, [[5.699999999999999][0.0]], "[[5.699999999999999][0.0], [5.8805555555555555][0.0], [5.970833333333333][0.0], [5.970833333333333][0.0], [5.970833333333333][0.0], [5.970833333333333][0.0], [5.970833333333333][0.0], [6.163888888888888][0.0], [6.1722222222222225][0.0], [6.226388888888888][0.0], [6.241666666666667][0.0], [6.254166666666666][0.0], [6.254166666666666][0.0], [6.254166666666666][0.0], [6.254166666666666][0.0], [6.254166666666666][0.0], [6.254166666666666][0.0], [6.277777777777778][0.0], [6.283333333333335][0.0], [6.4][0.0], [6.4][0.0], [6.4][0.0], [6.4][0.0], [6.4208333333333325][0.0], [6.4208333333333325][0.0], [6.4208333333333325][0.0], [6.420833333333333][0.0], [6.4222222222222225][0.0], [6.4624999999999995][0.0], [6.538888888888889][0.0], [6.538888888888889][0.0], [6.538888888888889][0.0], [6.538888888888889][0.0], [6.538888888888889][0.0], [6.637499999999999][0.0], [6.658333333333333][0.0], [6.658333333333333][0.0], [6.672222222222222][0.0], [6.677777777777778][0.0], [6.688888888888888][0.0]]", 40
3040, 3.1723480690000003, [[5.699999999999999][0.0]], "[[5.699999999999999][0.0], [5.8805555555555555][0.0], [5.969444444444443][0.0], [5.970833333333333][0.0], [5.970833333333333][0.0], [5.970833333333333][0.0], [5.970833333333333][0.0], [5.970833333333333][0.0], [5.970833333333333][0.0], [6.163888888888888][0.0], [6.163888888888888][0.0], [6.1722222222222225][0.0], [6.1722222222222225][0.0], [6.226388888888888][0.0], [6.241666666666667][0.0], [6.254166666666666][0.0], [6.254166666666666][0.0], [6.254166666666666][0.0], [6.254166666666666][0.0], [6.254166666666666][0.0], [6.254166666666666][0.0], [6.277777777777778][0.0], [6.283333333333335][0.0], [6.338888888888889][0.0], [6.4][0.0], [6.4][0.0], [6.4][0.0], [6.4][0.0], [6.4][0.0], [6.4][0.0], [6.4][0.0], [6.4208333333333325][0.0], [6.4208333333333325][0.0], [6.4208333333333325][0.0], [6.420833333333333][0.0], [6.4222222222222225][0.0], [6.4624999999999995][0.0], [6.538888888888889][0.0], [6.538888888888889][0.0], [6.538888888888889][0.0]]", 40
